id_clima,id_municipio,fecha,cielo,t_max,t_min,prob_prec,velocidad_viento,direccion_viento
6221,1239,2024-11-28,Despejado,27.30,10.90,0.00,6.10,Oeste
6222,1239,2024-11-29,Despejado,21.80,10.30,0.00,6.00,Oeste
6223,1675,2024-11-26,Medio nublado,26.90,11.80,0.00,11.10,Suroeste
6224,1675,2024-11-27,Cielo nublado,23.90,10.60,0.00,18.20,Suroeste
6225,1675,2024-11-28,Cielo nublado,20.10,8.80,0.00,8.00,Sureste
6226,1675,2024-11-29,Cielo nublado,20.20,8.20,0.00,5.80,Sureste
6227,1464,2024-11-26,Despejado,19.80,9.00,0.00,7.50,Sur
6228,1464,2024-11-27,Despejado,24.00,11.00,0.00,9.90,Sur
6229,1464,2024-11-28,Despejado,26.40,10.60,0.00,6.00,Suroeste
6230,1464,2024-11-29,Medio nublado,17.90,10.80,0.00,6.00,Sur
6231,2180,2024-11-26,Despejado,21.50,9.80,0.00,7.40,Oeste
6232,2180,2024-11-27,Despejado,23.90,10.50,0.00,8.20,Oeste
6233,2180,2024-11-28,Despejado,26.90,12.40,0.00,7.50,Oeste
6234,2180,2024-11-29,Poco nuboso,22.10,12.10,0.00,5.90,Oeste
6235,472,2024-11-26,Despejado,25.40,13.40,0.00,7.40,Oeste
6236,472,2024-11-27,Despejado,25.30,13.10,0.00,7.60,Oeste
6237,472,2024-11-28,Despejado,27.70,14.30,0.00,6.70,Oeste
6238,472,2024-11-29,Despejado,26.70,15.50,0.00,6.30,Oeste
6239,989,2024-11-26,Poco nuboso,27.90,18.20,0.00,9.00,Norte
6240,989,2024-11-27,Despejado,27.90,18.00,0.00,5.50,Este
6241,989,2024-11-28,Despejado,29.50,18.20,0.00,6.00,Sur
6242,989,2024-11-29,Poco nuboso,29.30,19.10,0.00,3.90,Norte
6243,1049,2024-11-26,Despejado,29.50,17.80,0.00,7.10,Oeste
6244,1049,2024-11-27,Despejado,28.40,16.60,0.00,8.50,Sur
6245,1049,2024-11-28,Despejado,29.60,16.40,0.00,7.80,Noroeste
6246,1049,2024-11-29,Despejado,30.10,18.90,0.00,10.60,Norte
6247,1358,2024-11-26,Medio nublado,26.70,18.40,0.00,10.20,Noroeste
6248,1358,2024-11-27,Despejado,27.40,17.60,0.00,4.50,Noreste
6249,1358,2024-11-28,Despejado,30.70,17.40,0.00,9.30,Sureste
6250,1358,2024-11-29,Medio nublado,27.80,18.60,0.00,16.00,Noroeste
6251,1069,2024-11-26,Despejado,20.20,8.30,0.00,8.00,Oeste
6252,1069,2024-11-27,Despejado,23.90,9.20,0.00,9.10,Oeste
6253,1069,2024-11-28,Despejado,27.00,10.90,0.00,8.00,Oeste
6254,1069,2024-11-29,Despejado,21.10,10.60,0.00,6.80,Oeste
6255,2219,2024-11-26,Despejado,21.00,9.70,0.00,6.20,Suroeste
6256,923,2024-11-26,Despejado,21.00,9.70,0.00,6.20,Suroeste
6257,2219,2024-11-27,Despejado,24.00,10.40,0.00,7.20,Suroeste
6258,923,2024-11-27,Despejado,24.00,10.40,0.00,7.20,Suroeste
6259,2219,2024-11-28,Despejado,27.10,12.50,0.00,6.90,Oeste
6260,923,2024-11-28,Despejado,27.10,12.50,0.00,6.90,Oeste
6261,2219,2024-11-29,Poco nuboso,20.70,11.70,0.00,4.80,Suroeste
6262,923,2024-11-29,Poco nuboso,20.70,11.70,0.00,4.80,Suroeste
6263,278,2024-11-26,Despejado,27.70,17.30,0.00,10.70,Noroeste
6264,278,2024-11-27,Despejado,27.90,17.20,0.00,6.60,Sureste
6265,278,2024-11-28,Despejado,29.30,17.50,0.00,7.80,Sureste
6266,278,2024-11-29,Poco nuboso,28.40,19.10,0.00,19.10,Noroeste
6267,1182,2024-11-26,Despejado,25.90,15.30,0.00,6.30,Sur
6268,1182,2024-11-27,Despejado,26.70,15.10,0.00,8.80,Sur
6269,1182,2024-11-28,Despejado,29.10,16.40,0.00,7.70,Oeste
6270,1182,2024-11-29,Medio nublado,23.60,15.50,0.00,10.10,Oeste
6271,767,2024-11-26,Poco nuboso,29.40,12.20,0.00,8.20,Sur
6272,767,2024-11-27,Cielo nublado,28.80,13.00,0.00,7.30,Suroeste
6273,767,2024-11-28,Cielo nublado,26.50,9.10,0.00,8.10,Noreste
6274,767,2024-11-29,Cielo nublado,23.70,6.60,0.00,8.40,Sur
6275,54,2024-11-26,Despejado,27.00,18.90,0.00,9.80,Norte
6276,54,2024-11-27,Despejado,27.80,18.80,0.00,8.70,Sur
6277,54,2024-11-28,Despejado,28.90,18.90,0.00,10.40,Norte
6278,54,2024-11-29,Medio nublado,27.40,21.90,0.00,25.40,Norte
6279,482,2024-11-26,Despejado,17.70,6.00,0.00,8.60,Noreste
6280,482,2024-11-27,Despejado,22.80,6.90,0.00,6.60,Oeste
6281,482,2024-11-28,Despejado,25.10,8.00,0.00,6.40,Noreste
6282,482,2024-11-29,Despejado,18.80,7.30,0.00,7.40,Noreste
6283,1336,2024-11-26,Despejado,29.50,17.50,0.00,6.80,Oeste
6284,1336,2024-11-27,Despejado,28.50,16.50,0.00,8.30,Suroeste
6285,1336,2024-11-28,Despejado,29.70,16.30,0.00,7.30,Sureste
6286,1336,2024-11-29,Despejado,30.20,18.70,0.00,8.30,Norte
6287,2156,2024-11-26,Despejado,19.10,8.10,0.00,6.60,Noroeste
6288,2156,2024-11-27,Despejado,23.20,8.20,0.00,6.90,Oeste
6289,2156,2024-11-28,Despejado,25.70,9.50,0.00,5.70,Noroeste
6290,2156,2024-11-29,Despejado,20.10,9.00,0.00,5.70,Este
6291,705,2024-11-26,Despejado,28.10,16.10,0.00,5.70,Sur
6292,705,2024-11-27,Despejado,28.40,15.70,0.00,5.40,Sur
6293,705,2024-11-28,Despejado,29.90,16.50,0.00,5.70,Suroeste
6294,705,2024-11-29,Medio nublado,22.00,15.60,0.00,6.20,Suroeste
6295,764,2024-11-26,Despejado,26.60,17.40,0.00,6.90,Norte
6296,764,2024-11-27,Despejado,26.50,17.20,0.00,4.20,Sureste
6297,764,2024-11-28,Despejado,28.10,17.80,0.00,5.80,Sur
6298,764,2024-11-29,Poco nuboso,27.80,19.40,0.00,7.70,Noroeste
6299,2119,2024-11-26,Despejado,28.70,18.60,0.00,7.70,Oeste
6300,2119,2024-11-27,Despejado,28.00,17.60,0.00,9.80,Sur
6301,2119,2024-11-28,Despejado,29.00,17.40,0.00,9.30,Noroeste
6302,2119,2024-11-29,Despejado,29.20,19.40,0.00,15.00,Norte
6303,1088,2024-11-26,Medio nublado,26.80,11.40,0.00,4.30,Sur
6304,1088,2024-11-27,Cielo nublado,28.80,13.60,0.00,8.40,Noroeste
6305,1088,2024-11-28,Cielo nublado,23.40,7.60,0.00,11.40,Noreste
6306,1088,2024-11-29,Cielo nublado,17.30,7.20,0.00,4.80,Norte
6307,185,2024-11-26,Despejado,19.00,8.10,0.00,7.10,Sur
6308,185,2024-11-27,Despejado,23.40,9.70,0.00,9.20,Suroeste
6309,185,2024-11-28,Despejado,26.10,10.00,0.00,6.10,Oeste
6310,185,2024-11-29,Medio nublado,18.10,10.10,0.00,6.10,Sur
6311,977,2024-11-26,Poco nuboso,27.60,18.20,0.00,8.40,Norte
6312,779,2024-11-26,Poco nuboso,27.60,18.20,0.00,8.40,Norte
6313,977,2024-11-27,Poco nuboso,28.00,18.10,0.00,5.30,Noreste
6314,779,2024-11-27,Poco nuboso,28.00,18.10,0.00,5.30,Noreste
6315,977,2024-11-28,Despejado,29.60,18.50,0.00,5.80,Sur
6316,779,2024-11-28,Despejado,29.60,18.50,0.00,5.80,Sur
6317,977,2024-11-29,Poco nuboso,29.10,19.30,0.00,7.70,Norte
6318,779,2024-11-29,Poco nuboso,29.10,19.30,0.00,7.70,Norte
6319,1819,2024-11-26,Despejado,26.60,15.10,0.00,6.30,Sur
6320,1819,2024-11-27,Despejado,27.40,14.90,0.00,6.50,Sur
6321,1819,2024-11-28,Despejado,29.20,16.40,0.00,6.50,Oeste
6322,1819,2024-11-29,Medio nublado,22.10,14.90,0.00,7.60,Suroeste
6323,1144,2024-11-26,Despejado,20.70,9.00,0.00,6.90,Oeste
6324,1144,2024-11-27,Despejado,24.40,8.90,0.00,8.40,Oeste
6325,1144,2024-11-28,Despejado,27.50,10.90,0.00,6.40,Oeste
6326,1144,2024-11-29,Despejado,21.80,10.50,0.00,6.40,Oeste
6327,216,2024-11-26,Poco nuboso,26.60,18.70,0.00,7.30,Norte
6328,216,2024-11-27,Poco nuboso,27.80,18.40,0.00,5.50,Este
6329,216,2024-11-28,Despejado,29.50,18.70,0.00,5.80,Noreste
6330,216,2024-11-29,Poco nuboso,27.80,20.30,0.00,13.60,Noroeste
6331,1590,2024-11-26,Despejado,22.30,11.30,0.00,6.00,Suroeste
6332,1590,2024-11-27,Despejado,24.30,11.50,0.00,7.50,Suroeste
6333,1590,2024-11-28,Despejado,27.50,13.80,0.00,7.00,Oeste
6334,1590,2024-11-29,Poco nuboso,21.60,13.00,0.00,4.80,Noroeste
6335,1737,2024-11-26,Despejado,28.20,18.90,0.00,9.60,Sur
6336,1737,2024-11-27,Despejado,28.70,18.30,0.00,13.10,Sureste
6337,1737,2024-11-28,Despejado,29.00,18.40,0.00,9.90,Oeste
6338,1737,2024-11-29,Cielo nublado,23.60,17.60,0.00,18.90,Oeste
6339,2418,2024-11-26,Despejado,19.00,7.60,0.00,6.50,Este
6340,1724,2024-11-26,Despejado,19.00,7.60,0.00,6.50,Este
6341,2418,2024-11-27,Despejado,23.40,7.80,0.00,7.00,Oeste
6342,1724,2024-11-27,Despejado,23.40,7.80,0.00,7.00,Oeste
6343,2418,2024-11-28,Despejado,26.10,9.20,0.00,5.10,Norte
6344,1724,2024-11-28,Despejado,26.10,9.20,0.00,5.10,Norte
6345,2418,2024-11-29,Despejado,20.10,8.60,0.00,5.60,Este
6346,1724,2024-11-29,Despejado,20.10,8.60,0.00,5.60,Este
6347,2212,2024-11-26,Despejado,32.80,17.70,0.00,5.80,Noreste
6348,2212,2024-11-27,Despejado,34.10,18.20,0.00,5.20,Este
6349,2212,2024-11-28,Despejado,35.30,19.20,0.00,7.00,Este
6350,2212,2024-11-29,Despejado,33.90,18.20,0.00,6.20,Este
6351,1027,2024-11-26,Poco nuboso,29.00,12.00,0.00,9.00,Sur
6352,1027,2024-11-27,Cielo nublado,30.20,12.70,0.00,10.20,Oeste
6353,1027,2024-11-28,Cielo nublado,26.00,9.90,0.00,8.80,Noreste
6354,1027,2024-11-29,Cielo nublado,21.00,8.50,0.00,7.30,Sureste
6355,2047,2024-11-26,Despejado,26.20,13.40,0.00,5.90,Oeste
6356,2047,2024-11-27,Despejado,26.00,13.00,0.00,6.50,Oeste
6357,2047,2024-11-28,Despejado,27.90,14.20,0.00,6.20,Oeste
6358,2047,2024-11-29,Despejado,27.10,15.40,0.00,5.50,Oeste
6359,129,2024-11-26,Despejado,28.60,16.90,0.00,7.40,Oeste
6360,129,2024-11-27,Despejado,27.80,16.40,0.00,6.40,Sur
6361,129,2024-11-28,Despejado,29.20,16.50,0.00,6.40,Sureste
6362,129,2024-11-29,Medio nublado,29.50,18.70,0.00,7.80,Suroeste
6363,1689,2024-11-26,Poco nuboso,29.80,17.40,0.00,8.30,Suroeste
6364,1689,2024-11-27,Despejado,29.60,17.20,0.00,11.70,Sureste
6365,1689,2024-11-28,Poco nuboso,30.00,16.70,0.00,7.60,Oeste
6366,1689,2024-11-29,Cielo nublado,21.50,16.70,0.00,9.90,Noroeste
6367,2028,2024-11-26,Despejado,27.00,19.00,0.00,8.80,Norte
6368,2028,2024-11-27,Despejado,26.60,18.60,0.00,4.10,Este
6369,2028,2024-11-28,Despejado,28.70,19.00,0.00,6.70,Sur
6370,2028,2024-11-29,Poco nuboso,28.10,20.80,0.00,12.40,Noroeste
6371,1928,2024-11-26,Despejado,30.40,17.60,0.00,7.60,Sureste
6372,1191,2024-11-26,Despejado,30.40,17.60,0.00,7.60,Sureste
6373,1928,2024-11-27,Despejado,31.10,17.20,0.00,11.40,Sureste
6374,1191,2024-11-27,Despejado,31.10,17.20,0.00,11.40,Sureste
6375,1928,2024-11-28,Medio nublado,31.30,17.00,0.00,7.80,Oeste
6376,1191,2024-11-28,Medio nublado,31.30,17.00,0.00,7.80,Oeste
6377,1928,2024-11-29,Cielo nublado,21.60,17.00,0.00,6.40,Suroeste
6378,1191,2024-11-29,Cielo nublado,21.60,17.00,0.00,6.40,Suroeste
6379,739,2024-11-26,Despejado,28.60,17.60,0.00,5.80,Suroeste
6380,739,2024-11-27,Despejado,28.30,17.20,0.00,5.00,Este
6381,739,2024-11-28,Despejado,29.60,17.00,0.00,5.90,Oeste
6382,739,2024-11-29,Cielo nublado,21.90,17.20,0.00,9.00,Noroeste
6383,711,2024-11-26,Despejado,26.30,13.80,0.00,5.90,Oeste
6384,711,2024-11-27,Despejado,25.90,13.40,0.00,6.80,Oeste
6385,711,2024-11-28,Despejado,27.90,14.00,0.00,6.30,Oeste
6386,841,2024-11-26,Despejado,23.00,7.10,0.00,7.30,Norte
6387,711,2024-11-29,Despejado,27.50,15.50,0.00,5.90,Oeste
6388,2336,2024-11-26,Medio nublado,26.10,8.60,0.00,10.50,Oeste
6389,1622,2024-11-26,Medio nublado,26.10,8.60,0.00,10.50,Oeste
6390,1460,2024-11-26,Medio nublado,26.10,8.60,0.00,10.50,Oeste
6391,932,2024-11-26,Medio nublado,26.10,8.60,0.00,10.50,Oeste
6392,2336,2024-11-27,Cielo nublado,24.30,6.70,0.00,16.90,Oeste
6393,1622,2024-11-27,Cielo nublado,24.30,6.70,0.00,16.90,Oeste
6394,1460,2024-11-27,Cielo nublado,24.30,6.70,0.00,16.90,Oeste
6395,932,2024-11-27,Cielo nublado,24.30,6.70,0.00,16.90,Oeste
6396,2336,2024-11-28,Cielo nublado,22.60,6.40,0.00,12.30,Oeste
6397,1622,2024-11-28,Cielo nublado,22.60,6.40,0.00,12.30,Oeste
6398,1460,2024-11-28,Cielo nublado,22.60,6.40,0.00,12.30,Oeste
6399,932,2024-11-28,Cielo nublado,22.60,6.40,0.00,12.30,Oeste
6400,2336,2024-11-29,Cielo nublado,21.90,8.00,0.00,14.20,Oeste
6401,1622,2024-11-29,Cielo nublado,21.90,8.00,0.00,14.20,Oeste
6402,1460,2024-11-29,Cielo nublado,21.90,8.00,0.00,14.20,Oeste
6403,932,2024-11-29,Cielo nublado,21.90,8.00,0.00,14.20,Oeste
6404,1933,2024-11-26,Despejado,29.80,17.30,0.00,6.90,Oeste
6405,1933,2024-11-27,Despejado,28.90,16.50,0.00,8.60,Suroeste
6406,1933,2024-11-28,Despejado,30.30,16.40,0.00,7.10,Sureste
6407,1933,2024-11-29,Despejado,30.50,18.60,0.00,6.20,Oeste
6408,2193,2024-11-26,Despejado,19.00,8.00,0.00,6.70,Noroeste
6409,2193,2024-11-27,Despejado,23.00,8.20,0.00,6.90,Oeste
6410,2193,2024-11-28,Despejado,25.50,9.40,0.00,5.80,Noroeste
6411,2193,2024-11-29,Despejado,19.90,8.90,0.00,5.70,Este
6412,29,2024-11-26,Despejado,17.30,5.30,0.00,7.20,Noreste
6413,29,2024-11-27,Despejado,22.40,7.10,0.00,7.40,Suroeste
6414,29,2024-11-28,Despejado,24.00,6.40,0.00,6.30,Noreste
6415,29,2024-11-29,Despejado,17.30,6.40,0.00,7.70,Este
6416,1931,2024-11-26,Poco nuboso,28.10,16.80,0.00,4.70,Sur
6417,1931,2024-11-27,Despejado,28.40,16.30,0.00,7.20,Sureste
6418,1931,2024-11-28,Despejado,29.30,15.80,0.00,5.10,Oeste
6419,1931,2024-11-29,Cielo nublado,20.80,15.90,0.00,4.70,Noroeste
6420,403,2024-11-26,Despejado,27.70,16.00,0.00,8.00,Oeste
6421,403,2024-11-27,Despejado,27.50,15.60,0.00,5.20,Sur
6422,403,2024-11-28,Despejado,28.90,15.90,0.00,5.80,Oeste
6423,403,2024-11-29,Medio nublado,28.50,17.80,0.00,9.80,Oeste
6424,457,2024-11-26,Despejado,28.60,17.40,0.00,5.80,Suroeste
6425,457,2024-11-27,Despejado,28.30,17.00,0.00,5.60,Este
6426,457,2024-11-28,Despejado,29.60,16.70,0.00,6.20,Oeste
6427,457,2024-11-29,Cielo nublado,21.80,17.50,0.00,9.50,Noroeste
6428,1799,2024-11-26,Despejado,19.20,7.90,0.00,6.30,Noreste
6429,1799,2024-11-27,Despejado,23.40,9.30,0.00,7.80,Suroeste
6430,1799,2024-11-28,Despejado,26.10,10.10,0.00,5.80,Oeste
6431,1799,2024-11-29,Poco nuboso,18.60,10.10,0.00,5.60,Noreste
6432,1440,2024-11-26,Despejado,28.30,20.20,0.00,11.50,Sur
6433,1440,2024-11-27,Despejado,28.40,19.70,0.00,18.30,Sureste
6434,1440,2024-11-28,Medio nublado,28.20,20.30,0.00,13.40,Este
6435,1440,2024-11-29,Cielo nublado,23.10,18.90,0.00,18.40,Norte
6436,114,2024-11-26,Despejado,30.00,16.90,0.00,6.50,Oeste
6437,114,2024-11-27,Despejado,29.10,16.20,0.00,8.00,Suroeste
6438,114,2024-11-28,Despejado,30.60,16.10,0.00,6.60,Oeste
6439,114,2024-11-29,Despejado,30.70,18.30,0.00,5.20,Oeste
6440,1112,2024-11-26,Medio nublado,26.60,8.80,0.00,10.40,Oeste
6441,1112,2024-11-27,Cielo nublado,25.40,7.10,0.00,16.80,Oeste
6442,1112,2024-11-28,Cielo nublado,23.50,7.10,0.00,11.80,Oeste
6443,1112,2024-11-29,Cielo nublado,23.10,7.70,0.00,14.20,Oeste
6444,1053,2024-11-26,Despejado,20.90,8.80,0.00,6.30,Oeste
6445,710,2024-11-26,Despejado,20.90,8.80,0.00,6.30,Oeste
6446,1053,2024-11-27,Despejado,24.50,8.70,0.00,7.90,Oeste
6447,710,2024-11-27,Despejado,24.50,8.70,0.00,7.90,Oeste
6448,1053,2024-11-28,Despejado,27.60,10.90,0.00,5.80,Oeste
6449,710,2024-11-28,Despejado,27.60,10.90,0.00,5.80,Oeste
6450,1053,2024-11-29,Despejado,22.00,10.30,0.00,6.00,Oeste
6451,710,2024-11-29,Despejado,22.00,10.30,0.00,6.00,Oeste
6452,744,2024-11-26,Despejado,27.30,18.50,0.00,9.10,Norte
6453,744,2024-11-27,Despejado,28.00,18.40,0.00,8.00,Sur
6454,744,2024-11-28,Despejado,29.20,18.50,0.00,9.60,Norte
6455,744,2024-11-29,Medio nublado,27.60,21.40,0.00,23.00,Norte
6456,1374,2024-11-26,Despejado,25.70,16.80,0.00,6.80,Noroeste
6457,1374,2024-11-27,Despejado,26.50,16.70,0.00,4.20,Sureste
6458,1374,2024-11-28,Despejado,28.20,17.30,0.00,5.80,Sureste
6459,1374,2024-11-29,Medio nublado,26.50,19.80,0.00,12.20,Noroeste
6460,39,2024-11-26,Poco nuboso,27.30,17.90,0.00,9.30,Noroeste
6461,39,2024-11-27,Despejado,27.70,17.70,0.00,5.60,Este
6462,39,2024-11-28,Despejado,30.00,17.60,0.00,8.10,Sureste
6463,39,2024-11-29,Poco nuboso,28.50,19.50,0.00,17.60,Noroeste
6464,1751,2024-11-26,Despejado,26.10,16.90,0.00,7.10,Noreste
6465,1751,2024-11-27,Despejado,26.80,16.80,0.00,4.70,Sureste
6466,1751,2024-11-28,Despejado,28.70,17.30,0.00,6.60,Norte
6467,1751,2024-11-29,Medio nublado,26.70,19.90,0.00,13.20,Norte
6468,183,2024-11-26,Poco nuboso,27.20,18.10,0.00,8.20,Noroeste
6469,183,2024-11-27,Despejado,27.70,18.00,0.00,5.60,Este
6470,183,2024-11-28,Despejado,30.10,17.90,0.00,7.60,Este
6471,183,2024-11-29,Medio nublado,29.00,19.30,0.00,13.00,Noroeste
6472,1280,2024-11-26,Poco nuboso,27.60,18.00,0.00,7.90,Noroeste
6473,1280,2024-11-27,Despejado,27.70,17.90,0.00,5.80,Este
6474,1280,2024-11-28,Despejado,29.70,18.00,0.00,6.80,Sur
6475,1280,2024-11-29,Poco nuboso,29.20,19.10,0.00,8.50,Noroeste
6476,834,2024-11-26,Medio nublado,28.90,13.00,0.00,7.30,Sur
6477,834,2024-11-27,Cielo nublado,27.60,13.50,0.00,16.40,Oeste
6478,834,2024-11-28,Cielo nublado,24.50,9.40,0.00,7.00,Norte
6479,834,2024-11-29,Cielo nublado,22.60,8.70,0.00,5.40,Sureste
6480,1788,2024-11-26,Despejado,22.50,10.70,0.00,7.80,Oeste
6481,1788,2024-11-27,Despejado,25.00,10.70,0.00,8.50,Oeste
6482,1788,2024-11-28,Despejado,27.70,13.00,0.00,8.00,Oeste
6483,1788,2024-11-29,Despejado,23.70,12.50,0.00,6.90,Oeste
6484,2100,2024-11-26,Despejado,19.70,7.80,0.00,6.00,Este
6485,2100,2024-11-27,Despejado,24.00,7.90,0.00,7.60,Oeste
6486,2100,2024-11-28,Despejado,26.90,9.70,0.00,4.60,Noroeste
6487,2100,2024-11-29,Despejado,20.80,9.00,0.00,5.50,Este
6488,746,2024-11-26,Despejado,29.80,16.90,0.00,6.10,Oeste
6489,746,2024-11-27,Despejado,28.40,15.90,0.00,7.20,Suroeste
6490,746,2024-11-28,Despejado,29.80,15.80,0.00,6.50,Sureste
6491,746,2024-11-29,Despejado,30.50,18.20,0.00,5.90,Oeste
6492,571,2024-11-26,Despejado,26.40,17.20,0.00,6.60,Norte
6493,571,2024-11-27,Despejado,26.30,17.00,0.00,4.60,Este
6494,571,2024-11-28,Despejado,27.90,17.70,0.00,6.00,Sur
6495,571,2024-11-29,Poco nuboso,27.60,19.40,0.00,8.20,Norte
6496,885,2024-11-26,Poco nuboso,28.60,17.30,0.00,5.90,Sur
6497,885,2024-11-27,Despejado,28.30,17.10,0.00,8.90,Sureste
6498,885,2024-11-28,Despejado,29.40,16.70,0.00,6.50,Norte
6499,885,2024-11-29,Cielo nublado,20.10,16.60,0.00,8.60,Noroeste
6500,59,2024-11-26,Poco nuboso,29.00,19.50,0.00,9.60,Sur
6501,59,2024-11-27,Despejado,27.90,19.20,0.00,16.60,Sureste
6502,59,2024-11-28,Despejado,28.60,19.10,0.00,10.70,Noreste
6503,59,2024-11-29,Cielo nublado,22.50,18.70,0.00,18.50,Noroeste
6504,12,2024-11-26,Despejado,28.40,19.70,0.00,11.80,Sur
6505,12,2024-11-27,Despejado,28.30,19.20,0.00,18.30,Sureste
6506,12,2024-11-28,Medio nublado,28.20,20.30,0.00,13.60,Este
6507,12,2024-11-29,Cielo nublado,23.20,18.70,0.00,18.90,Norte
6508,1869,2024-11-26,Poco nuboso,28.30,17.20,0.00,5.70,Sur
6509,1869,2024-11-27,Despejado,27.90,17.10,0.00,8.40,Sureste
6510,1869,2024-11-28,Despejado,29.10,16.70,0.00,6.80,Norte
6511,1869,2024-11-29,Cielo nublado,20.20,16.60,0.00,8.80,Noroeste
6512,1798,2024-11-26,Poco nuboso,28.50,17.20,0.00,5.80,Sur
6513,1798,2024-11-27,Despejado,28.30,17.10,0.00,8.70,Sureste
6514,1798,2024-11-28,Despejado,29.30,16.70,0.00,6.30,Norte
6515,1798,2024-11-29,Cielo nublado,20.10,16.50,0.00,8.20,Noroeste
6516,1977,2024-11-26,Poco nuboso,28.40,16.80,0.00,5.30,Sur
6517,1977,2024-11-27,Despejado,28.70,16.40,0.00,9.20,Sureste
6518,1977,2024-11-28,Despejado,29.90,16.00,0.00,5.20,Noroeste
6519,1977,2024-11-29,Cielo nublado,20.60,15.60,0.00,5.20,Oeste
6520,2304,2024-11-26,Poco nuboso,31.60,13.60,0.00,5.30,Noreste
6521,2304,2024-11-27,Cielo nublado,29.10,12.40,0.00,5.40,Noreste
6522,2304,2024-11-28,Cielo nublado,28.20,11.60,0.00,5.00,Noreste
6523,2304,2024-11-29,Cielo nublado,26.30,11.80,0.00,4.90,Noreste
6524,1726,2024-11-26,Despejado,19.40,8.40,0.00,7.10,Sur
6525,1726,2024-11-27,Despejado,23.60,9.90,0.00,9.00,Suroeste
6526,1726,2024-11-28,Despejado,26.40,10.60,0.00,6.40,Oeste
6527,1726,2024-11-29,Medio nublado,18.30,10.30,0.00,5.90,Sur
6528,1605,2024-11-26,Despejado,28.60,17.10,0.00,5.80,Suroeste
6529,1605,2024-11-27,Despejado,28.20,16.60,0.00,6.90,Este
6530,1605,2024-11-28,Despejado,29.50,16.30,0.00,6.20,Norte
6531,1605,2024-11-29,Cielo nublado,21.80,17.60,0.00,9.50,Noroeste
6532,229,2024-11-26,Despejado,27.80,19.70,0.00,9.40,Sur
6533,229,2024-11-27,Despejado,28.10,19.40,0.00,13.90,Sur
6534,229,2024-11-28,Despejado,27.70,19.00,0.00,9.00,Oeste
6535,229,2024-11-29,Cielo nublado,23.40,19.10,0.00,18.90,Oeste
6536,1085,2024-11-26,Despejado,19.80,8.00,0.00,5.80,Este
6537,1085,2024-11-27,Despejado,23.90,8.10,0.00,6.70,Oeste
6538,1085,2024-11-28,Despejado,27.10,10.00,0.00,4.70,Noroeste
6539,1085,2024-11-29,Despejado,21.00,9.30,0.00,5.30,Este
6540,1421,2024-11-26,Poco nuboso,28.90,17.10,0.00,5.20,Oeste
6541,1421,2024-11-27,Despejado,28.30,16.60,0.00,6.90,Este
6542,1421,2024-11-28,Despejado,29.70,16.40,0.00,6.60,Oeste
6543,1421,2024-11-29,Cielo nublado,21.70,17.90,0.00,8.70,Noroeste
6544,1759,2024-11-26,Poco nuboso,29.30,17.00,0.00,6.10,Sureste
6545,1759,2024-11-27,Despejado,29.40,16.40,0.00,8.80,Sureste
6546,1759,2024-11-28,Poco nuboso,30.30,16.10,0.00,6.30,Noroeste
6547,1759,2024-11-29,Cielo nublado,20.40,15.40,0.00,6.20,Suroeste
6548,1754,2024-11-26,Despejado,23.20,12.40,0.00,6.90,Sur
6549,1754,2024-11-27,Despejado,25.30,12.40,0.00,8.00,Sur
6550,1754,2024-11-28,Despejado,28.20,14.60,0.00,6.70,Oeste
6551,1754,2024-11-29,Medio nublado,20.00,13.20,0.00,6.50,Noroeste
6552,2342,2024-11-26,Medio nublado,29.70,13.30,0.00,6.20,Sur
6553,2342,2024-11-27,Cielo nublado,30.90,13.90,0.00,9.60,Oeste
6554,2342,2024-11-28,Cielo nublado,26.10,8.70,0.00,11.60,Noreste
6555,2342,2024-11-29,Cielo nublado,20.70,8.40,0.00,4.80,Sureste
6556,1306,2024-11-26,Despejado,23.40,12.40,0.00,6.00,Suroeste
6557,1306,2024-11-27,Despejado,24.60,12.20,0.00,7.90,Suroeste
6558,1306,2024-11-28,Despejado,27.80,14.80,0.00,7.30,Oeste
6559,1306,2024-11-29,Poco nuboso,22.70,14.10,0.00,5.30,Noroeste
6560,898,2024-11-26,Poco nuboso,28.00,16.90,0.00,4.80,Sur
6561,721,2024-11-26,Poco nuboso,28.00,16.90,0.00,4.80,Sur
6562,898,2024-11-27,Despejado,27.80,16.70,0.00,7.30,Sureste
6563,721,2024-11-27,Despejado,27.80,16.70,0.00,7.30,Sureste
6564,898,2024-11-28,Despejado,29.20,16.50,0.00,6.30,Norte
6565,721,2024-11-28,Despejado,29.20,16.50,0.00,6.30,Norte
6566,898,2024-11-29,Cielo nublado,20.50,16.80,0.00,8.00,Noroeste
6567,721,2024-11-29,Cielo nublado,20.50,16.80,0.00,8.00,Noroeste
6568,996,2024-11-26,Despejado,21.00,8.70,0.00,6.20,Oeste
6569,649,2024-11-26,Despejado,21.00,8.70,0.00,6.20,Oeste
6570,996,2024-11-27,Despejado,24.50,8.70,0.00,8.00,Oeste
6571,649,2024-11-27,Despejado,24.50,8.70,0.00,8.00,Oeste
6572,996,2024-11-28,Despejado,27.60,10.90,0.00,5.80,Oeste
6573,649,2024-11-28,Despejado,27.60,10.90,0.00,5.80,Oeste
6574,996,2024-11-29,Despejado,22.00,10.20,0.00,6.00,Oeste
